Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
71,973.3229,409.86,-468.9577,969.2437,397.0766,-438.1025,969.7567,396.7549,-438.2341,970.0956,396.5051,-438.4075,963.3456,397.9778,-471.3488,959.786,398.3497,-471.3967,955.752,398.6756,-471.4027,957.6941,402.6033,-285.3657,936.9867,404.7218,-438.399,972.2967,423.1081,-410.3217,964.7025,422.9398,-454.8386,977.605,467.565,-159.5383,896.8037,468.3439,-506.4256,1068.8985,465.7518,-227.1899,965.4702,482.3112,-743.3721,1157.4813,453.3521,-377.7193,1050.2764,457.9131,-847.1264,1182.2776,440.1095,-410.9876,1068.3047,449.3057,-925.1553,1184.2534,436.6828,-444.1817,1071.178,441.6148,-894.7019,1176.2075,441.1119,-399.7185,1069.7431,443.9586,-843.1993,876.8286,612.4852,107.2086,821.9428,606.5171,-106.9046,1001.0096,671.9316,-177.9981,890.8337,683.6668,-571.2669,946.9399,805.8857,3.1,853.153,828.9963,-444.9026,929.4807,822.7922,13.6922,833.5427,847.6197,-441.2946,1008.5023,838.3173,-131.9971,893.695,865.9978,-642.7615
72,973.3352,406.1184,-471.3625,969.1594,393.2492,-441.1938,969.6307,392.9621,-441.3109,969.9386,392.6969,-441.4713,963.339,394.4268,-475.4465,959.7947,394.9838,-475.4989,955.8099,395.6521,-475.4928,957.5581,400.0658,-290.4549,937.0913,402.4642,-446.7907,972.3959,420.4033,-413.2686,964.8864,420.5814,-459.0021,977.4456,466.4153,-164.9275,898.4773,468.4465,-518.1341,1068.8782,464.8977,-235.8088,966.9452,478.811,-758.7891,1157.4384,452.5202,-390.8752,1050.2559,457.8801,-854.3582,1181.981,440.8399,-425.3937,1068.7612,451.8929,-933.5508,1183.9397,437.2677,-459.7008,1071.0237,442.9545,-903.6138,1175.9731,440.9552,-413.9326,1069.1787,445.1239,-850.481,876.857,612.7064,107.575,822.8629,609.1838,-107.303,1000.3313,669.7233,-183.9472,889.1559,682.1211,-578.9289,947.1755,805.1852,2.6511,853.1862,827.7393,-451.1642,929.5137,822.7181,13.7509,833.5162,847.6223,-446.3833,1009.3862,837.608,-124.4577,893.6681,865.9918,-646.2037
73,973.3391,407.7173,-490.9994,969.1537,394.2971,-460.7752,969.6269,394.0208,-460.8879,969.9291,393.8126,-461.0474,963.3332,395.2637,-495.0533,959.8008,395.7025,-495.1157,955.8393,396.121,-495.1043,957.5529,400.4777,-307.0817,937.2075,402.3453,-462.4034,972.4326,421.3691,-431.6638,964.8989,421.9986,-477.2773,976.9508,468.6099,-173.7264,899.1264,467.9827,-532.186,1068.8481,465.1894,-238.2942,970.7651,480.2252,-761.3109,1157.4429,452.6584,-393.7308,1050.7123,459.5755,-841.9555,1182.0954,440.5747,-428.5362,1070.1868,453.4766,-919.5445,1184.0188,436.5803,-462.9886,1071.0614,443.6611,-890.5278,1175.9818,440.2842,-416.9102,1068.9012,445.8718,-837.9493,876.8491,612.549,108.4961,822.9555,608.7396,-108.2461,999.1252,668.6302,-193.1454,888.4434,682.7314,-577.4489,947.1125,804.7554,22.7922,853.1098,827.5595,-434.8436,929.1091,822.681,37.4419,833.5178,847.7528,-428.7862,1009.0691,837.364,-100.7117,893.6545,866.194,-628.3945
74,972.9538,373.2356,-425.2634,968.6946,360.4704,-397.1959,968.9956,360.1013,-397.3551,969.1338,359.7853,-397.5427,963.1532,360.6166,-430.361,959.5929,360.4034,-430.4028,955.4464,360.3287,-430.4203,956.2958,365.2042,-252.4396,935.2467,367.4203,-401.3517,971.3665,385.4191,-368.3611,964.5287,386.2064,-412.1053,976.8035,431.5737,-125.2643,898.4069,431.2194,-477.7825,1068.1334,435.8895,-176.3294,959.3694,450.962,-709.6918,1154.904,421.6796,-319.4617,1048.7726,426.8449,-800.7794,1181.0581,408.1853,-349.0883,1067.3998,416.0478,-876.1816,1182.5882,403.7207,-383.2535,1070.7576,408.6895,-846.4056,1173.765,408.8117,-341.8708,1068.7225,411.4667,-796.3075,878.9454,584.1763,109.0812,824.2482,579.0669,-108.8593,992.5128,665.8871,-163.8939,881.9879,682.1571,-529.5885,947.0857,804.6052,50.4796,852.7839,827.3593,-421.6586,928.5286,822.771,64.6088,833.5225,847.8465,-421.2668,1009.0396,837.3828,-67.6906,893.4731,867.1618,-607.5986
75,972.471,367.2085,-468.9104,967.7568,354.0949,-439.3769,968.0867,353.6691,-439.5206,968.2653,353.3216,-439.711,962.2736,355.387,-474.0773,958.7556,355.8864,-474.1284,954.6762,356.2017,-474.1488,955.7611,359.9229,-287.4172,934.9107,362.5887,-443.062,971.2656,380.7681,-409.5457,964.347,380.5805,-455.3984,976.813,428.2353,-144.5664,898.2548,430.6441,-511.9601,1068.1195,427.8149,-189.8023,960.6161,444.0755,-749.8235,1154.9712,417.5031,-337.0697,1048.7675,421.7499,-844.7948,1180.5414,405.6391,-369.2081,1066.199,413.5299,-922.8485,1182.0617,402.1657,-395.5375,1069.7556,405.3053,-894.3331,1173.5694,406.1961,-355.7549,1066.0521,408.3299,-841.5054,880.143,580.8785,109.9686,825.9156,577.8175,-109.7455,990.6401,666.2115,-176.1857,881.0346,682.3677,-535.4938,946.7014,805.7684,45.9783,853.032,827.3732,-407.1672,928.1435,823.4977,60.8297,834.3016,847.8171,-408.2073,1008.4387,837.6795,-72.8646,893.1369,867.191,-598.7909
76,972.4966,367.233,-454.8888,967.7117,353.8464,-424.0051,968.0254,353.5064,-424.1362,968.1863,353.175,-424.3057,962.2425,354.9156,-458.1599,958.743,355.3332,-458.2048,954.6773,355.8807,-458.214,955.6375,359.9583,-272.6564,934.9682,362.7277,-426.0942,971.4782,381.0308,-396.6483,964.5208,381.2397,-441.6734,976.914,428.8086,-141.4437,899.4472,430.4561,-507.686,1068.7007,427.0128,-197.8306,964.6608,439.5591,-745.1439,1155.1421,417.1645,-344.6076,1048.8661,420.7484,-843.4315,1180.6858,405.4857,-376.6166,1066.6228,414.7438,-921.6395,1182.3298,401.1016,-408.112,1069.6159,405.7748,-892.182,1173.713,405.3773,-365.916,1065.7075,407.9305,-839.4705,880.1212,580.1977,110.6917,826.0782,577.6327,-110.4686,989.0815,665.8653,-181.2619,881.1922,681.233,-535.4077,946.603,806.5067,36.4288,853.0102,827.3887,-408.0076,928.1199,823.5311,51.3426,834.3694,847.8278,-406.7902,1007.7894,838.1343,-79.2546,892.1158,867.3431,-601.5975
77,971.4147,330.063,-379.074,966.785,316.9965,-350.5368,966.966,316.6794,-350.7044,966.9474,316.5257,-350.8771,961.5421,317.4597,-385.5757,958.0813,317.3684,-385.61,953.9797,317.1867,-385.63,953.5422,323.1036,-207.8676,933.0921,325.1154,-364.3169,969.4026,343.2496,-323.1473,963.1179,344.1107,-369.1253,975.6996,390.8516,-74.973,899.1178,391.9422,-452.4118,1067.9338,397.8194,-102.8763,968.3847,409.8326,-656.3804,1155.1824,386.7527,-241.8121,1053.9991,388.7045,-710.1517,1180.3897,375.6859,-267.7257,1066.7252,380.5925,-780.1013,1182.0646,372.5306,-303.6867,1070.1937,372.113,-752.8356,1173.6052,377.0546,-264.8006,1067.5685,375.6562,-705.2785,884.1171,558.8339,113.9018,827.9124,553.6215,-113.7205,982.6427,663.8897,-118.5737,876.2447,678.0054,-468.698,946.5991,806.8085,63.7082,852.6913,827.3233,-390.0104,928.1247,823.5661,75.2235,834.4945,847.9518,-393.0092,1007.6995,838.7,-48.4024,891.1996,867.4261,-586.8158
78,969.8745,324.7794,-385.4433,964.6548,312.6696,-355.0375,964.8342,312.5095,-355.169,964.8358,312.3976,-355.3325,959.7628,313.1903,-385.4926,956.5734,313.5502,-385.5425,952.64,313.9335,-385.5466,952.3733,318.7397,-210.9454,932.2577,320.8135,-345.7513,968.417,338.1371,-330.4514,962.0871,337.58,-370.2585,975.0307,389.4107,-88.5811,897.6378,386.8296,-438.374,1067.9645,391.8106,-139.6081,963.7424,405.6358,-677.0425,1155.2305,383.4058,-275.8924,1051.1239,385.4229,-755.8625,1180.3915,373.4594,-302.9558,1065.6932,380.8732,-830.4613,1182.0638,369.1149,-336.8788,1067.8727,372.7029,-801.8584,1173.6155,372.872,-298.6119,1065.0541,374.7316,-750.3806,885.944,557.166,113.4876,830.0406,550.4412,-113.319,980.0012,662.4559,-107.5808,875.7107,676.0752,-453.4154,946.6478,806.044,54.7665,851.5295,827.362,-390.0219,928.3939,823.6856,64.3865,834.4362,849.8163,-393.217,1008.5921,838.0921,-62.0798,891.2549,866.9152,-588.2735
79,968.4304,326.464,-392.2674,963.0104,313.214,-361.2639,963.3635,312.8452,-361.3905,963.5344,312.4697,-361.5464,957.7137,313.8001,-393.7149,954.508,313.957,-393.7632,950.8533,314.1673,-393.7746,951.4092,318.2537,-215.6576,931.8499,320.4438,-359.492,967.6973,339.4358,-336.5723,961.0009,339.3388,-378.8998,973.488,388.0498,-87.4707,897.2874,390.5965,-449.8112,1067.9605,390.4355,-128.6129,964.8161,403.9985,-664.4589,1154.7982,382.9074,-266.4262,1050.8199,386.4901,-723.2472,1180.1936,373.2149,-294.0064,1065.8795,379.6059,-792.8923,1181.4384,368.4993,-328.3919,1067.9428,370.8303,-767.3904,1172.4986,372.6033,-289.226,1065.0452,373.449,-719.6007,886.6512,556.9081,113.4474,831.0909,551.1246,-113.2956,977.597,662.4068,-106.3133,873.5,675.8332,-438.175,946.6705,805.6248,51.0993,851.1654,827.4665,-370.0323,928.391,824.1666,59.9716,834.4463,850.0527,-374.5936,1008.5819,838.108,-67.4962,891.8002,866.8823,-568.0619
80,968.293,326.1218,-407.9679,962.9272,313.0377,-377.1466,963.2839,312.7368,-377.2749,963.4689,312.419,-377.4356,957.5491,313.3803,-409.8985,954.2816,313.4314,-409.9481,950.6415,313.6474,-409.9557,951.0873,318.2929,-229.9266,931.7818,320.4218,-376.0688,967.5367,339.0892,-351.6426,960.8472,339.0202,-394.6089,972.5696,390.0052,-102.825,896.6072,390.7351,-450.8867,1067.9467,390.9474,-149.9249,965.3825,401.9411,-667.2182,1154.795,383.2107,-289.926,1050.7783,386.2027,-750.9257,1179.9968,373.3488,-318.912,1066.3367,380.1558,-823.3418,1181.2026,367.6665,-353.0911,1067.9701,370.1304,-796.0447,1172.1856,371.8548,-312.5354,1065.052,372.8306,-747.0409,887.272,556.4354,113.5844,831.2632,550.6038,-113.4622,976.5183,662.4079,-97.3096,872.2649,675.9023,-431.0097,946.6097,805.5543,70.075,851.134,827.9377,-347.1029,927.7077,824.8458,78.4707,834.7149,850.1098,-350.1325,1008.5679,838.1168,-49.5796,891.8109,866.9133,-542.7591
81,964.1486,280.3941,-399.0635,958.9889,268.0554,-368.3119,959.1485,267.621,-368.4654,959.1028,267.2509,-368.6262,953.8644,268.8051,-403.7628,950.6333,268.7588,-403.8065,946.6091,268.7174,-403.8528,946.2928,272.9687,-217.7725,926.3155,275.2712,-374.534,962.8562,292.5988,-340.4561,956.2608,294.051,-386.6782,971.8193,344.4457,-77.4864,894.0942,346.7271,-457.6091,1065.6838,350.5044,-108.0192,964.3108,373.0195,-681.2347,1154.1359,350.1605,-241.0508,1048.3343,349.6697,-775.8088,1177.8408,341.041,-265.6098,1061.7736,343.3336,-851.2134,1179.1795,338.0524,-306.4349,1063.9251,335.4973,-825.7162,1171.0256,341.3424,-266.455,1060.4303,338.4639,-772.6731,898.7904,530.764,117.2217,840.0437,521.9632,-117.0897,958.0272,660.3448,-11.9476,867.6316,669.4899,-346.3346,945.7047,805.314,142.4526,851.142,827.9353,-295.0956,927.215,824.9784,148.0546,836.5626,850.1036,-303.8022,1007.898,838.1116,12.3395,892.0987,866.4004,-511.7578
82,957.7269,274.694,-406.2058,954.4048,262.9033,-376.3513,955.4674,262.6464,-376.4963,956.3465,262.4623,-376.6566,947.1791,263.6452,-408.8566,943.2349,263.8225,-408.8944,938.6594,263.9616,-408.9195,945.3068,268.0793,-214.9806,920.6719,270.7666,-343.3082,957.9868,288.5066,-348.7035,948.0499,288.8168,-389.8173,968.168,340.6326,-64.7378,889.8501,339.4311,-436.9487,1063.5371,347.4564,-94.1763,963.9528,362.5757,-681.6257,1153.0854,346.3743,-236.9607,1046.1511,341.2376,-777.6514,1176.5111,337.1831,-266.1458,1061.851,337.5768,-852.6853,1178.081,332.617,-305.0826,1064.039,330.9543,-829.2441,1169.7139,337.0413,-261.8664,1060.8027,332.6634,-775.5934,902.3264,528.4434,118.1634,841.6481,519.8362,-118.0739,956.5102,657.8333,-3.4427,866.8846,668.6163,-319.3353,945.0222,804.2729,165.2813,851.2783,827.7627,-276.1669,927.3524,824.4508,171.9427,838.2142,849.9872,-286.2432,1007.9463,836.0502,36.4306,892.4413,866.3425,-498.9858
83,955.8597,275.6762,-410.3314,952.5449,262.8585,-377.7817,953.793,262.7446,-377.9263,954.9379,262.6995,-378.0827,944.9012,263.1501,-409.2262,940.9653,263.4313,-409.2506,936.6775,263.7953,-409.2576,944.4574,267.9939,-211.4479,919.7601,270.5112,-345.6661,956.0636,289.1917,-350.1758,946.5397,288.8222,-390.6321,966.1419,341.8824,-64.1657,887.8839,340.2666,-439.8766,1059.761,349.4349,-95.0987,962.2966,357.5169,-688.544,1152.4507,344.3973,-233.8844,1034.835,344.158,-806.2666,1175.0687,336.381,-262.6148,1053.3493,342.9485,-881.4099,1176.5805,331.7338,-301.8675,1057.3622,333.3949,-859.3842,1168.5558,335.1844,-259.1356,1051.378,335.8773,-805.409,904.0298,528.274,119.0208,843.6701,520.0707,-118.9645,957.2,658.196,-12.0142,866.1806,669.5235,-329.8125,944.0193,804.7154,134.009,851.2525,827.2553,-297.7768,927.3964,827.0636,138.4146,838.7971,850.2709,-308.7127,1006.1181,836.0742,-1.5717,892.6111,866.3487,-522.2352
84,954.2181,276.8806,-428.0016,951.7274,263.2722,-391.1577,953.3851,263.1547,-391.2963,954.8566,263.1623,-391.4549,942.7166,263.3674,-417.2819,938.1233,263.3702,-417.2957,933.8055,263.5644,-417.2776,944.9201,267.5232,-218.2593,918.2196,270.074,-343.0326,955.1858,290.1907,-360.917,944.3075,289.5299,-393.3274,964.1285,341.6428,-66.178,886.67,341.0616,-431.6899,1057.4374,350.8582,-96.1116,955.3507,358.065,-696.7033,1149.4408,342.977,-236.9715,1028.6071,344.5507,-847.4811,1173.7926,335.1394,-266.1988,1048.7931,342.2214,-924.2078,1175.1321,330.5877,-302.6001,1049.6308,334.0953,-903.1866,1166.6082,334.1332,-260.7275,1045.5183,335.5368,-847.6782,904.3678,527.0176,118.5569,845.0737,519.115,-118.4955,957.3159,658.3359,-12.5757,866.0196,669.6463,-317.6107,943.7505,804.7114,138.817,849.2531,825.1994,-267.3101,927.8614,826.5444,143.0676,837.4116,850.1811,-276.2963,1005.9167,835.8673,-0.625,892.4404,866.5064,-492.5562
85,946.5082,257.2969,-311.6341,944.869,244.4281,-277.8226,946.5568,244.3832,-277.9375,948.0438,244.3666,-278.0099,936.2064,244.1926,-301.7757,931.8824,244.2596,-301.7725,927.2188,244.5609,-301.7509,939.483,248.9189,-111.5025,910.7636,251.2946,-218.0873,947.5754,271.2163,-248.5351,935.8293,271.3615,-279.656,962.2369,324.6566,25.9223,880.6932,317.5754,-321.8343,1053.6269,334.8818,-10.9197,943.8272,344.4429,-609.0107,1144.7241,328.0201,-169.4591,1021.5389,325.7811,-762.8522,1167.9679,321.1022,-199.0423,1041.3485,324.6663,-833.5619,1169.2545,315.9867,-234.6763,1044.3819,314.9413,-813.4924,1161.642,318.7142,-192.4296,1039.2816,316.6852,-761.7167,912.2134,517.3693,114.8141,853.5467,508.3761,-114.7532,947.4804,658.0729,63.2613,864.6743,667.578,-214.3353,942.8652,804.3723,180.7172,849.2029,822.8274,-185.0236,927.1739,825.9165,182.4448,838.624,850.0278,-196.0442,1004.9606,835.8562,51.2064,892.1792,866.0258,-386.6981
86,943.359,254.0967,-280.4307,941.8136,241.9761,-245.1982,943.8494,242.1989,-245.3201,945.8358,242.4571,-245.3774,932.2896,241.3498,-270.0858,927.6942,241.2948,-270.0785,922.9745,241.6642,-270.0503,938.5295,247.1672,-74.6174,907.0749,248.7653,-185.6298,944.649,268.9781,-216.5534,932.3934,268.5558,-249.2709,959.3402,322.5112,60.3043,876.4464,317.1228,-294.4153,1051.8628,331.9416,7.603,940.9623,339.0338,-583.5348,1138.6507,326.507,-175.5241,1017.2099,321.8109,-734.6924,1164.7363,321.0563,-206.8183,1038.0198,320.7883,-804.5424,1165.5747,315.0271,-241.2247,1038.0598,312.8066,-783.1194,1157.4889,317.7916,-198.1746,1034.2885,313.9905,-732.6835,914.5662,513.6261,114.8337,857.2103,505.6507,-114.7737,944.7067,657.8975,139.4598,864.4235,666.4975,-190.5535,942.8593,804.0116,274.144,849.2812,822.9105,-159.7078,927.368,825.8875,278.2677,838.7232,849.9875,-169.3353,1008.1867,835.2295,158.6207,892.0378,862.2619,-354.9771
87,941.94,253.384,-298.0477,940.4168,239.9433,-264.0273,942.541,240.091,-264.141,944.6427,240.318,-264.2182,930.6627,239.565,-289.1053,925.7365,239.6288,-289.0845,920.4894,240.1964,-289.0681,937.7003,245.1538,-100.1649,905.0432,247.2343,-211.9147,943.5011,267.6939,-236.6488,931.3366,267.4675,-269.5201,957.7015,323.9127,33.1847,874.8106,318.9623,-322.416,1048.4753,332.2043,-12.2087,944.645,338.2381,-586.4979,1138.1141,326.6453,-174.3455,1021.7122,325.407,-685.0203,1163.9098,318.6433,-202.1979,1041.2352,323.308,-747.2333,1164.6443,313.3747,-234.9635,1041.9894,315.0779,-724.1735,1157.1861,316.6141,-196.6079,1037.5196,317.8145,-681.4152,916.5603,513.7815,112.5184,859.3328,506.2316,-112.4932,944.4547,657.5309,124.1198,864.775,665.0839,-182.066,942.8696,802.4904,261.9207,849.35,822.511,-141.009,928.5217,823.4575,266.3545,838.8261,848.0051,-149.4002,1009.4095,834.7615,144.3696,893.8457,862.6999,-335.8217
88,941.2444,253.1361,-289.8399,940.0179,240.0395,-255.8532,942.2192,240.2092,-255.974,944.2932,240.3903,-256.0601,929.967,239.3756,-279.2688,925.2668,239.419,-279.2425,920.2179,239.7606,-279.2195,938.1142,245.0767,-90.8257,904.9475,246.6017,-194.8174,942.7353,266.768,-227.8861,931.246,266.8244,-258.5225,958.0523,323.2824,39.2046,875.6453,317.3278,-300.8949,1049.8809,330.1502,-16.8755,943.615,338.0331,-574.4538,1139.4008,326.9279,-184.9645,1016.5017,326.8668,-693.2778,1164.2267,319.7768,-214.1872,1037.0724,323.9736,-755.5716,1165.4226,314.4243,-246.6654,1037.6364,317.3126,-735.073,1158.0864,316.8301,-207.0386,1032.9156,318.9034,-691.1298,917.0217,512.2167,108.4604,859.8865,503.9711,-108.4208,943.8551,656.408,74.2741,865.0193,663.2166,-210.9084,941.9273,802.341,206.496,850.0205,822.088,-186.5214,928.4002,824.1222,218.3273,840.5462,846.6202,-196.2824,1008.7851,834.822,90.6007,893.9032,862.6587,-384.442
89,937.0719,251.3689,-238.2899,936.351,238.0741,-203.6219,938.6968,238.2236,-203.7477,940.9186,238.4223,-203.8232,926.2234,237.5486,-229.6949,921.1566,237.4353,-229.6627,915.7231,237.656,-229.6444,935.0411,242.4985,-36.3551,900.5082,243.9528,-152.7414,938.8329,265.2682,-174.9324,926.5888,265.3953,-209.1394,953.24,319.7315,91.7098,870.919,314.7496,-262.5743,1043.3664,325.2338,53.2254,940.624,334.8857,-526.5794,1133.2441,322.6958,-107.4377,1032.6695,320.5224,-626.5835,1158.0644,314.8103,-133.4212,1033.9112,320.8535,-685.1794,1159.0088,309.5442,-167.7824,1034.3837,313.3972,-663.9183,1152.141,312.4144,-129.9646,1042.2257,316.7517,-622.7715,922.3237,508.9305,106.2789,865.0719,502.0712,-106.204,939.6489,656.5853,94.3185,865.2606,662.3552,-217.4612,941.2479,802.3598,207.3729,850.8627,822.186,-205.0578,928.5798,824.7087,210.732,841.9557,845.8898,-215.5048,1007.0939,834.7359,85.1159,893.9647,862.8618,-403.3611
90,936.1977,250.4618,-245.0259,935.805,237.368,-210.1332,937.8547,237.3971,-210.2471,939.7407,237.3504,-210.3301,925.7565,236.3997,-238.3032,920.4874,235.9945,-238.2722,915.3671,235.9866,-238.2501,933.6953,241.504,-38.5993,898.6604,242.4419,-165.6069,937.2946,264.1713,-179.9735,925.8125,264.6571,-217.2074,951.1618,317.9899,100.2881,868.7339,314.3836,-268.3163,1040.5356,326.9832,79.2277,936.1863,335.9185,-534.7161,1132.1631,320.2888,-87.1027,1016.4371,321.6556,-649.3423,1156.6656,313.8599,-114.436,1030.0248,321.9672,-710.041,1157.836,309.0464,-152.2474,1027.1131,314.1122,-691.3225,1150.7467,311.6407,-111.2734,1027.1666,317.0782,-646.8289,925.293,507.318,106.7507,867.1356,501.4375,-106.6729,940.9083,656.7153,113.4076,865.2861,662.6091,-188.5664,941.1908,802.3539,233.6883,851.7867,820.8084,-153.1975,928.5053,824.662,235.9057,842.3355,844.1998,-161.7368,1006.7598,835.1709,105.3772,893.9585,862.9366,-350.9619
91,935.6051,249.9527,-212.2051,935.2765,236.8952,-176.3993,937.1904,236.7988,-176.5036,939.0765,236.6145,-176.5767,925.5535,235.9319,-204.3629,920.0364,235.4855,-204.3207,914.5727,235.2279,-204.2971,933.1399,240.8259,-6.0773,897.5601,241.6976,-131.8023,937.2235,263.5435,-147.9794,925.9765,264.1574,-184.8631,952.0734,317.8035,126.1163,868.5839,315.0426,-245.9234,1042.0811,325.2174,89.5687,933.5557,336.9863,-509.7779,1133.4908,318.6234,-84.4409,1016.2761,321.8664,-611.7069,1157.4066,313.0706,-112.3818,1028.2784,320.8679,-669.4946,1158.583,308.0841,-148.844,1027.6231,313.1401,-651.2735,1151.2201,310.3967,-108.2763,1025.187,314.6674,-608.8257,926.8077,506.2113,107.0818,868.3565,500.7845,-107.0014,942.2616,656.5621,98.3941,865.3741,662.1344,-192.8399,941.3568,802.407,210.6567,852.4939,819.583,-154.7444,928.4726,824.9762,213.8407,842.0122,843.1189,-162.5175,1006.9525,835.18,84.2421,894.0165,862.6858,-347.6373
92,935.7768,248.979,-186.9147,934.9936,235.9582,-150.3812,936.7945,235.8481,-150.4811,938.5622,235.6732,-150.5321,925.5813,235.1903,-178.8999,920.1684,234.9036,-178.8525,914.4299,234.7085,-178.8264,932.1923,240.4258,20.6319,897.2116,241.4334,-107.8042,937.4363,262.5639,-122.8874,926.5804,263.1963,-160.5448,952.0873,318.5537,147.3592,868.8641,315.2732,-229.9371,1041.5846,325.284,97.6679,933.7618,337.526,-504.896,1132.8136,319.4717,-91.4852,1013.9751,320.835,-614.0681,1156.357,313.6989,-121.5658,1027.0226,318.2222,-673.7283,1157.3939,308.7957,-158.0536,1026.9072,311.2336,-655.3522,1149.906,310.9597,-115.7161,1024.0242,312.4016,-611.3276,927.156,506.6809,107.5447,868.732,501.2176,-107.4842,942.9274,656.3995,118.4061,865.4414,662.4001,-177.9012,941.3694,800.9215,231.5473,852.4824,819.4931,-133.9831,928.7247,822.9474,233.4393,841.9074,842.0658,-141.045,1007.0427,834.5934,107.3673,894.6835,862.7488,-325.1095
93,930.8556,250.1909,-114.7677,930.0663,236.6748,-77.4904,931.6125,236.5414,-77.5545,933.0426,236.3145,-77.5867,920.8748,236.0906,-109.7591,915.6113,235.6847,-109.721,910.3597,235.4551,-109.6973,924.7187,240.5609,90.5389,892.4586,241.7526,-55.1971,931.4245,263.7479,-51.921,920.8371,264.3212,-94.5714,945.6318,318.7201,203.8257,863.2738,315.4344,-186.7789,1033.4913,326.3718,154.3036,927.1403,335.7314,-458.3295,1122.4471,319.7388,-33.6792,1007.75,318.6526,-550.6591,1149.0855,313.1527,-64.0773,1025.4055,316.5367,-606.7051,1149.0728,308.0332,-97.7788,1024.9903,309.7469,-586.6333,1141.2291,310.301,-57.0882,1021.7015,310.3114,-546.0129,932.3531,504.7791,107.5767,874.2426,499.6909,-107.5242,937.2724,656.435,100.7751,865.4824,660.4379,-167.2455,940.1605,800.9522,227.7283,851.4924,819.1692,-118.8975,928.736,822.764,221.0794,841.2097,841.37,-125.3149,1007.0033,834.3746,90.4356,895.0812,862.7817,-307.4518
94,928.0472,249.7974,-130.1142,927.4693,236.3887,-94.3903,929.1238,236.2845,-94.4458,930.7554,236.1095,-94.4621,918.4591,235.5198,-124.8408,912.9861,235.0505,-124.7944,907.1627,234.7176,-124.7825,923.0456,240.2983,72.9994,889.2469,240.9816,-64.6884,929.1716,263.2199,-67.1474,918.371,263.5241,-107.3607,942.7796,317.5581,188.8694,861.6227,314.9045,-193.9539,1030.6437,328.1216,121.0624,925.4414,336.3908,-461.341,1122.1106,320.2125,-82.3305,1009.276,317.7015,-544.8476,1146.388,312.7942,-114.0404,1026.3668,315.7884,-599.0424,1146.8365,307.5343,-148.8106,1026.4277,307.6418,-580.275,1139.2932,310.0165,-106.3194,1022.864,308.7039,-540.1711,933.7007,503.9239,107.0521,876.251,499.4491,-107.0112,936.8746,656.9779,119.6442,865.8224,660.5266,-161.6423,940.0606,801.3178,231.8414,852.1632,819.2698,-121.7425,929.1064,821.5985,232.0661,842.6153,841.5002,-128.7685,1005.994,833.476,104.4308,895.0962,863.0716,-312.0789
95,929.3005,249.9151,-173.6681,928.1972,236.9043,-139.0383,929.6405,236.8121,-139.1015,930.9349,236.6468,-139.1265,919.3081,235.9841,-170.1228,914.0875,235.5004,-170.071,908.3754,235.1288,-170.0551,921.8333,240.8533,27.5362,889.7873,241.0542,-112.3269,930.0782,263.2573,-110.7315,919.5912,263.8367,-151.7766,943.3546,317.7073,153.1045,861.5986,315.3805,-229.9303,1030.7615,327.4885,103.2753,928.0562,337.0081,-485.5744,1122.7483,320.5034,-94.925,1010.59,319.3479,-574.0551,1146.3095,312.8806,-126.1024,1026.6656,317.1432,-631.4523,1146.8683,306.7444,-163.497,1024.7666,308.7404,-613.2273,1139.5922,308.9434,-119.8755,1023.7197,309.13,-570.0713,933.5046,503.7879,107.0072,876.6254,499.3801,-106.978,936.0694,657.2424,126.7311,865.9,660.6597,-149.1346,939.7875,800.981,245.2945,852.1635,819.313,-98.7382,928.5377,820.4818,247.6345,842.8729,841.6263,-104.586,1006.2926,832.5336,119.375,894.8932,863.1189,-286.0697
