Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
71,975.3639,293.5654,-444.2061,984.8867,276.7394,-411.3766,990.5576,276.3856,-411.4463,994.7787,276.1082,-411.5822,966.4742,277.0985,-410.3134,960.2894,276.6641,-410.3424,954.9172,276.2631,-410.301,1001.1314,278.2824,-197.2239,949.0924,280.2918,-190.0886,986.88,308.4706,-361.8683,964.0441,308.8065,-360.2059,1049.5865,369.0581,-95.742,899.3421,363.2419,-92.2871,1077.3157,472.2648,-378.7608,865.062,462.1924,-379.0374,994.8205,389.1033,-736.8006,957.7048,393.0558,-726.6269,981.0501,351.571,-820.4996,971.1698,361.6857,-808.1586,981.8072,347.064,-791.7491,968.1155,355.8261,-780.2082,984.357,357.2804,-734.8143,967.2772,365.0587,-724.1709,1013.2403,580.1489,-7.3564,921.6471,579.1512,7.323,1098.2454,749.2241,-293.8147,839.3187,750.1746,-303.0109,1103.5502,929.4423,-56.121,841.0876,925.4106,-45.9503,1085.2832,955.833,-44.6015,856.2913,952.8114,-32.1939,1138.2192,983.4389,-277.2646,809.6756,978.1325,-261.2276
72,975.3315,287.0296,-341.7104,984.8719,270.3895,-311.0225,990.5545,270.0051,-311.1049,994.7758,269.8109,-311.2332,966.4762,269.9567,-309.8385,960.2961,269.3898,-309.859,954.8545,269.0189,-309.8517,1001.113,273.6014,-102.3048,948.9429,272.2336,-94.3728,986.8101,302.8157,-259.962,964.0335,303.5242,-258.155,1049.6078,360.4463,6.6473,898.714,356.5634,-1.8289,1077.3241,469.2146,-248.4732,865.1569,456.116,-261.9464,995.0132,388.1594,-594.2504,957.7491,389.2702,-595.2067,980.836,352.3791,-672.1967,972.1659,360.6751,-672.6514,981.6154,345.8844,-645.8045,968.9059,350.8761,-646.0512,984.4311,358.3347,-592.2754,967.5973,362.8916,-591.9597,1012.8363,575.0678,-8.0566,921.5731,571.878,8.1094,1094.7411,745.0794,-247.0982,843.3346,745.9528,-282.3728,1103.4346,928.6789,-69.363,840.8637,927.0367,-59.767,1084.0825,956.2184,-63.1034,855.9352,956.4644,-49.0229,1138.8178,983.4891,-290.4339,809.6875,978.0698,-265.3156
73,975.1944,287.3454,-310.3121,984.8148,270.3299,-277.5649,990.5413,269.6116,-277.6338,994.7602,269.2162,-277.7519,966.4175,270.603,-276.1144,960.2919,270.0796,-276.1317,954.6899,269.7669,-276.1193,1001.0992,272.2635,-72.9336,948.5743,273.1141,-64.5701,986.8021,300.8582,-231.5519,964.0137,301.6446,-229.6088,1049.7536,362.5029,20.4654,898.7458,354.9892,14.5939,1077.1794,469.0775,-233.0067,865.0277,458.742,-242.3193,994.4495,384.5601,-549.6244,958.1021,389.4752,-552.3023,979.0615,348.829,-623.7094,972.1981,363.548,-626.078,980.3859,343.1709,-593.1729,969.1691,354.9611,-598.3697,983.5931,354.4811,-545.4715,967.9002,363.945,-548.4135,1012.4499,574.6362,-8.1024,920.9088,572.8001,8.1654,1094.1315,743.2958,-258.4668,845.2537,745.9389,-289.4064,1103.9012,927.8624,-73.7023,840.8586,926.9149,-57.6558,1084.0359,956.2588,-66.744,855.834,956.3243,-45.6852,1138.9697,983.3247,-292.6957,809.8549,978.072,-258.7167
74,974.2403,287.7595,-240.999,983.8355,271.3275,-207.2542,989.5327,270.2598,-207.3206,994.0984,269.5,-207.4329,965.9911,272.929,-204.9207,960.1812,272.6658,-204.931,954.5535,272.4742,-204.9084,1000.2212,271.5305,-7.5952,948.3663,273.9147,4.4397,986.2455,299.4615,-165.059,963.5987,301.1236,-162.0868,1049.7588,362.8574,74.4826,898.7731,353.9994,72.2135,1077.0418,468.958,-167.7712,865.0625,457.0068,-175.6817,993.8208,383.0654,-461.8093,959.045,387.4517,-472.2228,978.4807,349.0998,-531.4263,972.2215,363.1243,-542.814,979.8285,345.1608,-500.4198,969.336,355.1964,-515.191,983.1429,355.1941,-456.7081,968.1052,363.2758,-468.1146,1012.2654,574.1926,-8.4722,920.7735,572.9276,8.5568,1093.8935,743.1986,-268.124,845.8066,745.2949,-283.2647,1104.254,927.2716,-82.6274,840.9226,926.8162,-57.3977,1084.161,956.2636,-74.9024,855.8731,956.2137,-45.5243,1139.0216,983.2809,-297.3195,810.0417,978.3353,-253.5582
75,974.1383,247.6297,-188.9833,983.6525,231.2971,-156.065,989.4295,230.8291,-156.1401,994.0852,230.5855,-156.2329,965.8201,231.1083,-158.9477,959.938,230.71,-158.9543,954.0695,230.5597,-158.9551,1000.1616,233.5538,56.6601,947.8234,232.7906,47.4814,986.1633,263.1957,-105.3873,963.4709,264.27,-108.7046,1049.6827,323.378,161.4775,898.1737,317.4464,110.2767,1077.6855,429.3425,-79.1505,865.0876,413.7065,-124.3304,994.4355,347.0189,-398.0477,960.4802,348.5459,-401.9183,978.5939,310.1463,-473.7249,976.354,322.1787,-472.9734,979.8295,304.7832,-446.185,972.0444,310.4378,-453.3235,983.2063,316.6921,-395.9341,970.2639,321.0294,-399.55,1012.2635,547.1703,-2.9876,920.7861,545.2711,3.2134,1077.7055,739.1335,-116.0431,862.519,739.4475,-160.599,1104.4096,926.4789,36.6955,840.7972,926.4607,25.6956,1085.8937,956.2651,39.319,853.7121,956.1228,31.9534,1137.4561,983.266,-201.5745,812.9041,977.76,-199.6253
76,974.0961,243.8631,-161.8369,983.5798,227.0272,-128.0184,989.4007,226.3775,-128.0756,994.0708,225.9649,-128.1626,965.7947,227.0401,-129.4584,959.9266,226.4973,-129.4545,954.0237,226.2501,-129.4533,1000.1674,229.8664,81.2724,947.6532,229.7406,78.4692,986.2604,258.1263,-80.341,963.487,258.7769,-81.8526,1050.4072,322.6566,169.9912,898.2056,311.3581,129.9235,1077.6979,429.87,-83.072,865.1669,409.4424,-109.6958,994.4512,342.873,-389.8773,960.6032,342.4032,-377.0931,978.7158,306.0671,-464.9851,976.3766,316.8945,-448.4714,979.8677,300.8702,-435.9658,973.0315,309.2768,-426.0999,983.2498,312.0377,-386.9211,970.9072,317.6165,-374.1658,1011.9343,543.5981,-1.869,919.616,542.5432,2.1244,1074.3119,735.6849,-105.1233,867.3973,738.3159,-137.7529,1104.4684,925.985,52.9053,841.2174,926.7854,47.9228,1087.0971,956.2522,55.9196,853.8447,957.3462,53.7315,1136.5822,983.485,-191.8127,814.6884,978.6065,-184.6729
77,972.9904,244.6062,-130.609,982.8445,228.1435,-96.6989,988.7212,227.4187,-96.7366,993.7555,226.8908,-96.8031,965.2306,228.3411,-95.1348,959.6556,227.8172,-95.1321,953.706,227.6416,-95.1235,999.9568,229.2039,102.6704,947.1154,229.0156,112.7902,985.2061,257.8492,-53.9179,962.668,259.739,-51.6833,1050.413,324.5322,170.1372,898.198,310.4343,157.7681,1076.9104,427.0516,-94.6319,865.2509,411.0156,-81.971,993.0319,337.82,-389.1078,960.6492,343.2222,-348.9319,977.4869,302.1616,-462.4145,976.254,320.7067,-420.0032,979.2144,299.3584,-434.1443,972.9888,312.9772,-397.1303,982.5986,309.0737,-386.2056,970.9193,320.2191,-346.5332,1011.752,545.1988,-2.3616,919.3596,543.8231,2.6426,1073.8489,736.1701,-104.0894,868.7251,738.4619,-127.8885,1104.4953,925.9055,61.9872,841.9643,926.6529,66.255,1087.4523,956.2535,65.769,853.9499,957.3059,72.6495,1134.7326,983.481,-180.8794,815.626,978.566,-162.7419
78,971.8064,244.5253,-134.8043,982.1289,228.6284,-101.4612,987.9634,227.881,-101.4983,993.3666,227.495,-101.5677,964.562,228.6487,-99.3812,959.1979,227.9449,-99.3738,953.1556,227.5628,-99.361,999.7993,229.5443,96.4898,946.6147,228.7479,108.6081,984.0176,258.7633,-58.6424,961.6492,260.07,-55.7904,1050.401,325.1752,165.1187,898.2013,309.7145,152.8731,1076.7326,427.4489,-97.6461,865.249,410.8367,-85.4338,992.2935,338.64,-391.469,961.1692,342.9543,-349.3012,977.3429,304.1611,-465.1153,976.2706,321.3979,-420.2913,978.9432,301.4326,-436.8828,973.6015,313.3236,-397.2061,982.2307,310.568,-388.6655,971.3845,320.3948,-346.7272,1011.6496,545.175,-2.5464,919.1618,543.977,2.8099,1073.9224,736.5678,-93.2747,868.9796,738.9725,-117.7088,1104.5,925.8383,78.2204,842.8919,926.6077,82.9299,1087.5498,956.2532,82.8284,854.8269,957.3131,90.204,1134.4707,983.478,-161.2803,816.2918,978.5744,-144.7819
79,971.4544,239.3003,-123.7675,981.7546,222.9843,-91.4768,987.6873,221.9625,-91.5165,993.2197,221.3236,-91.5786,964.2118,223.3826,-88.6581,958.9918,222.8688,-88.6541,952.8817,222.639,-88.6461,999.7465,223.4911,102.5332,946.347,223.6963,119.0886,983.8573,252.411,-48.364,961.3982,254.5933,-44.4104,1050.5991,317.1497,162.4303,898.2112,304.4185,156.3363,1076.9553,420.6058,-107.3851,865.1495,402.846,-94.4431,990.6545,331.9769,-389.0879,961.8933,335.0916,-357.3135,975.054,298.9162,-459.9312,976.5128,311.5526,-429.0381,977.5841,295.9008,-431.0463,974.143,303.9471,-401.9063,980.9945,304.3395,-385.3427,971.8695,310.9179,-353.4875,1011.6591,543.0659,-2.8405,919.1209,542.3127,3.1014,1070.3283,737.6678,-56.2283,874.7506,739.552,-73.3782,1104.498,925.7531,130.0266,843.8603,926.1785,131.9741,1088.6541,956.0348,136.4651,855.1104,956.7163,139.8568,1131.9432,983.5356,-108.9058,816.7501,978.4893,-98.283
80,971.4445,237.6947,-129.2742,981.73,221.2571,-96.2699,987.6918,220.3529,-96.3095,993.2158,219.7596,-96.3755,964.1884,221.5476,-94.6209,958.9851,221.0654,-94.6142,952.8791,220.8925,-94.6084,999.7445,222.0865,100.6726,946.1717,222.1544,111.5813,983.8212,250.7582,-52.8334,961.3608,252.9224,-50.4807,1050.6442,316.5764,163.6643,898.2222,302.4733,151.2751,1077.0137,419.6448,-104.8341,864.8272,402.2893,-95.7157,990.3432,329.5726,-392.8459,962.2942,334.5604,-354.8195,974.7808,296.1481,-464.8524,976.5361,312.0048,-426.1405,977.3373,293.3506,-435.5996,974.3927,303.9115,-399.6253,980.7438,301.6913,-389.2786,972.1503,310.7555,-350.9546,1011.682,542.7248,-2.9586,919.1224,541.7048,3.2096,1069.0816,738.3761,-56.1653,876.5485,739.7604,-78.0442,1104.507,925.6786,131.7528,844.3793,925.9905,130.2937,1089.4038,955.9105,138.3229,855.2533,956.5049,138.4062,1130.745,983.5473,-106.917,817.1726,978.4785,-100.2389
81,970.792,237.0731,-115.6525,981.314,220.9097,-82.5688,987.227,220.2095,-82.6029,992.9717,219.7107,-82.6656,963.74,221.0255,-80.4798,958.6065,220.4917,-80.476,952.4596,220.2804,-80.4749,999.6491,221.887,112.2166,945.9743,221.6451,125.1887,983.2646,250.4697,-40.2254,960.9135,252.2768,-37.2836,1050.649,316.5915,171.7474,898.2214,302.3522,159.7469,1077.1161,418.9521,-99.3665,864.8291,401.9046,-87.663,990.0718,328.1799,-384.0407,962.7267,333.4013,-342.9248,974.7085,294.3305,-455.5043,976.6769,310.4285,-413.609,977.1759,291.6837,-425.8473,974.7367,302.7214,-387.1769,980.58,300.519,-380.3053,972.4829,309.8834,-339.129,1011.7085,542.5091,-3.0575,919.1227,541.3397,3.299,1068.7063,738.8302,-60.6307,877.0569,739.9072,-80.4606,1104.5116,925.6723,124.6976,844.7151,925.964,124.4243,1089.6611,955.9075,131.013,855.3881,956.4697,132.1493,1130.2695,983.5464,-114.4109,817.3254,978.5203,-107.0868
82,970.3055,237.2533,-112.3066,981.0341,221.4378,-79.2919,986.9109,220.7088,-79.3261,992.8001,220.3179,-79.3892,963.4068,221.3893,-77.0744,958.3166,220.6481,-77.0716,952.1338,220.2448,-77.0714,999.5897,222.3789,115.2743,945.7794,221.464,128.8706,982.7478,251.302,-36.934,960.4571,252.8608,-33.8133,1050.6402,316.8186,174.3528,898.2075,302.3761,163.1063,1077.1972,418.3575,-97.513,864.896,402.2744,-85.0065,989.9014,328.3907,-381.7213,962.8348,332.9579,-340.7067,974.6769,294.3174,-453.1991,976.6426,309.1775,-411.4119,977.0439,291.8113,-423.3207,974.732,301.4668,-385.2257,980.4827,300.7628,-377.9326,972.5196,308.8571,-337.0698,1011.7311,542.2932,-3.1319,919.0899,540.9485,3.3672,1068.6077,739.099,-62.3613,877.1808,739.9451,-80.7876,1104.5251,925.6688,121.8297,844.9319,925.9332,122.7698,1089.921,955.9049,128.0468,855.467,956.4417,130.3882,1129.963,983.5472,-117.7361,817.4277,978.5446,-108.9647
83,970.3141,235.6752,-103.2238,981.0637,219.4872,-69.7088,986.9642,218.6851,-69.7416,992.8096,218.2218,-69.8044,963.5164,219.5486,-68.3937,958.4513,218.8403,-68.3932,952.4905,218.4436,-68.3964,999.5884,220.2255,125.4291,945.8747,219.4609,134.5729,982.7596,248.7554,-27.6746,960.4701,250.1789,-25.8564,1050.6575,314.9768,185.5178,898.4307,300.176,167.8354,1077.4794,417.3773,-84.7711,864.8919,400.8131,-74.4672,989.9471,326.9535,-369.7866,963.2434,332.6297,-324.3068,974.7513,291.9489,-440.7847,976.8135,309.9629,-393.2868,977.0605,289.0329,-410.6956,975.1297,301.9789,-367.9141,980.5078,298.272,-365.8347,972.9864,309.0052,-320.5487,1011.7478,541.2134,-2.407,919.1461,539.9457,2.6257,1066.9937,739.1176,-56.8241,880.4928,739.7461,-76.4017,1104.5294,925.6891,125.9198,845.1128,925.913,121.5652,1089.9986,955.9836,131.834,855.5095,956.3308,128.1865,1129.9737,983.5419,-111.6889,817.4699,978.535,-113.733
84,970.3154,235.1089,-99.2384,981.0677,219.171,-65.6839,986.9702,218.3078,-65.7148,992.8087,217.8802,-65.779,963.5281,219.3696,-64.4445,958.4821,218.6568,-64.4444,952.6105,218.138,-64.4503,999.5913,219.7954,129.8892,945.9616,219.182,138.5609,982.7387,248.4123,-23.495,960.4715,249.9418,-21.8276,1050.6691,314.6458,190.4188,898.6621,299.7426,170.3204,1077.9612,416.97,-81.8483,865.0071,399.9876,-75.001,989.9991,326.445,-367.4122,963.6319,331.9951,-326.9519,974.8138,292.0406,-438.725,976.8571,309.1263,-396.1239,977.0591,289.1525,-408.1897,975.2418,301.246,-371.0597,980.5297,298.1205,-363.3395,973.1727,308.3237,-323.3973,1011.7823,540.7019,-1.6083,919.1915,539.2768,1.8129,1066.4088,739.0131,-58.2791,881.4655,739.6771,-76.1618,1104.5552,925.7781,122.4441,845.1971,926.0321,117.459,1090.0036,956.1159,128.1053,855.5451,956.3522,123.58,1130.0593,983.5145,-116.3079,817.4974,978.7928,-119.8411
85,970.3423,234.2269,-89.8635,981.0921,218.6825,-55.3179,987.0162,217.8188,-55.3517,992.8283,217.4208,-55.4195,963.5869,219.0683,-54.4456,958.5365,218.4692,-54.4448,952.7452,217.9823,-54.4484,999.5921,219.6675,141.0863,945.9745,219.2794,148.0179,982.7549,247.837,-14.1966,960.4853,249.4608,-13.0064,1050.6727,314.652,198.8743,898.7227,300.8452,175.7099,1078.344,416.229,-71.9641,865.0113,399.9648,-69.6672,990.0372,325.938,-352.2738,963.9196,330.9668,-316.2557,974.8367,291.0481,-423.0596,976.9727,307.2466,-384.7408,977.0233,288.3239,-392.5356,975.4055,299.4909,-359.666,980.4993,297.3132,-348.2618,973.3016,306.8348,-312.6396,1011.8037,540.405,-0.4355,919.1967,538.9561,0.6308,1066.1254,738.8785,-59.022,881.8943,739.6991,-76.85,1104.6659,925.8833,121.0049,845.3187,926.1115,115.2565,1090.0756,956.3152,126.5757,855.587,956.3728,121.1186,1130.7857,983.4803,-116.9176,817.6143,978.9944,-123.1046
86,971.6199,234.1395,-77.155,981.8766,218.7988,-40.9593,987.9334,217.9684,-40.9873,993.1894,217.5277,-41.0473,964.7503,219.2497,-42.3253,959.2384,218.6665,-42.3267,953.8873,218.2817,-42.3359,999.9009,219.6659,158.0752,946.3415,219.4387,154.8938,983.8916,247.9957,-0.8736,961.6561,249.1702,-2.5776,1050.7871,314.7763,217.3272,898.8954,300.8481,178.7822,1078.3331,416.9953,-53.5731,865.2716,400.1155,-51.5736,990.4302,325.1493,-341.8509,964.935,330.3821,-273.5742,975.8107,287.6648,-413.5619,977.2928,306.6407,-338.9195,977.924,284.5217,-382.8313,975.6236,298.4915,-316.0397,981.1923,294.4367,-338.4454,973.6125,305.7165,-269.9174,1011.9771,540.4988,3.0802,919.5523,538.879,-2.9004,1064.8413,738.9157,-50.7232,883.8041,739.7178,-73.9364,1104.8217,925.8791,129.2113,845.3919,926.2026,113.9456,1090.4678,956.3114,134.5606,855.5993,956.3802,119.3013,1130.9829,983.3027,-108.8807,817.9317,979.0808,-126.8032
87,972.3558,234.5327,-76.718,982.3454,219.5951,-41.0226,988.4949,218.7524,-41.0486,993.4171,218.2094,-41.1073,965.4364,220.0103,-42.0283,959.6606,219.3764,-42.029,954.5802,218.9876,-42.0384,1000.1094,220.0379,156.9529,946.5905,219.7992,155.1553,984.5182,248.5993,-0.7123,962.2795,249.5226,-2.0101,1050.8424,314.7941,217.2309,898.9855,300.831,181.4309,1078.3332,417.2357,-52.5151,865.4248,400.2655,-45.2531,990.7402,325.8146,-342.3279,965.3676,331.1216,-268.684,976.5257,288.5074,-414.2143,977.3991,308.0021,-333.9143,978.4728,285.3567,-383.6361,975.7413,299.8058,-311.2936,981.6587,295.1584,-338.9364,973.7796,306.8972,-265.0424,1012.1205,540.362,4.0645,919.8554,538.7094,-3.8955,1064.1844,738.931,-49.8006,884.5707,739.75,-71.9665,1104.9427,925.8737,130.1159,845.4523,926.2666,115.0803,1090.7837,956.3014,135.5196,855.6074,956.3787,120.3087,1131.0986,983.167,-107.6163,818.1611,979.1381,-126.4102
