Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
75,1003.5155,343.9583,-124.4059,993.2386,330.0741,-96.1583,992.1297,330.0667,-96.2622,990.9285,330.0839,-96.3543,989.8034,330.6536,-152.2316,986.6097,330.817,-152.2701,983.0263,331.0181,-152.3332,971.9475,340.0851,17.1777,963.6921,340.9485,-235.7709,999.898,360.8265,-79.2044,996.0698,361.4745,-153.1772,959.5799,419.7088,164.0585,949.3253,421.82,-365.7208,1092.0331,425.9157,201.8863,1077.4927,429.3615,-516.1788,1201.4267,390.7516,48.5295,1205.7317,395.2694,-517.923,1235.816,385.3752,48.9471,1241.7637,389.0268,-596.6846,1240.2137,380.1476,-9.1607,1247.7745,378.1574,-548.8988,1226.7112,380.1548,18.1606,1234.3163,379.3623,-503.9676,817.0672,608.4484,188.8186,802.5474,615.2985,-188.3284,965.4705,711.365,215.6347,964.853,722.1713,-214.8406,906.9676,880.2057,316.3991,900.0631,903.4644,-101.7153,878.5979,906.7718,321.025,868.6847,932.8235,-95.6523,975.8051,919.2931,271.1366,973.7105,940.8703,-160.7972
76,1003.6117,346.1381,-103.9603,993.4848,331.0061,-76.8102,992.3841,331.1842,-76.9102,991.1624,331.4294,-76.9857,990.0315,331.8642,-134.4911,986.8727,332.4735,-134.5236,983.3125,332.969,-134.5729,971.8197,342.1923,34.9351,963.7527,342.9545,-225.0785,999.9163,362.651,-58.8945,996.104,364.1831,-134.9728,956.9952,418.0115,183.4216,949.6699,424.1017,-355.3996,1089.6935,418.5224,225.9435,1077.6554,427.4109,-505.8732,1199.4994,382.329,63.9492,1205.7733,393.4404,-506.283,1234.4949,379.7017,63.5358,1241.7483,390.277,-586.2837,1237.8724,376.1082,4.7611,1247.706,379.9792,-540.8119,1223.8335,375.5518,33.2399,1234.3238,379.8541,-493.0863,816.8176,608.5844,188.5759,805.0451,618.6033,-188.0962,961.9524,711.5343,221.9633,963.2881,720.2412,-217.5579,906.5069,880.2024,322.8578,899.8024,901.531,-98.6301,878.1145,906.9919,327.436,868.6763,930.8607,-91.0854,975.8522,919.2991,283.0292,973.7281,940.0734,-145.6466
77,1003.3654,347.93,-116.4054,993.3642,332.0193,-88.8266,992.2503,332.0527,-88.9085,990.9705,332.2068,-88.9657,990.0589,332.8828,-145.5224,986.9864,333.2386,-145.5625,983.452,333.5081,-145.6216,971.4237,342.7217,26.044,963.315,343.1432,-230.0391,999.6079,364.2841,-70.4396,995.7702,365.7111,-145.4424,955.5155,418.8631,179.5332,950.8661,425.561,-361.4194,1088.3072,418.3375,221.6831,1078.9793,428.0548,-510.9403,1199.4033,385.6615,64.4352,1207.5232,394.9043,-515.7797,1234.1392,380.5718,66.0656,1242.2504,392.0251,-596.8699,1237.416,377.5849,5.8754,1247.7551,382.0053,-550.5945,1223.484,377.7732,33.7504,1234.6312,381.4972,-502.4202,816.6408,608.5058,188.4805,805.1421,619.1125,-187.9981,961.0603,711.2265,221.3494,961.7992,718.9265,-222.239,906.2768,880.1438,320.4697,899.3583,901.3964,-111.1877,878.0776,907.1466,325.1745,868.5464,930.8905,-104.9415,976.5147,919.3013,282.3282,973.9722,940.0946,-164.125
78,999.015,295.5888,-83.8973,987.9295,281.3392,-54.7828,986.4753,281.2845,-54.8742,984.7941,281.3388,-54.9457,984.8265,281.7838,-110.4364,981.4434,281.8968,-110.4629,977.7854,282.1364,-110.5254,965.9442,291.3442,60.1843,959.2229,293.3152,-190.0059,995.5687,311.2074,-38.1947,991.9529,311.5509,-111.6674,955.5524,377.5946,205.385,949.0462,376.7672,-323.5472,1088.5737,381.2122,237.7395,1079.027,384.2214,-464.9853,1201.3475,350.3551,90.1603,1207.8631,350.6344,-468.1692,1235.0621,343.4076,93.408,1242.1648,344.8657,-548.0,1238.6826,336.9898,32.7229,1247.6698,335.0933,-494.8749,1224.6514,339.0076,59.4728,1234.5544,337.6292,-451.9765,819.017,574.6974,188.4052,808.4314,578.8794,-187.9529,949.8144,707.455,200.6294,951.3815,713.3174,-222.027,904.6822,877.8513,292.0499,898.6992,900.1964,-137.9036,877.9166,906.2641,295.8185,868.5817,929.5579,-137.0723,976.4561,916.8982,238.4714,974.0525,939.6005,-220.4364
79,998.8071,293.173,-102.4171,988.3955,278.575,-72.3222,986.9471,278.537,-72.4127,985.2943,278.5808,-72.4777,985.3322,279.1435,-130.6806,982.0133,279.3558,-130.7217,978.425,279.5914,-130.799,966.0767,289.2415,47.89,958.9963,289.8912,-214.7611,994.7363,309.8735,-54.8095,991.2148,310.4746,-131.8107,955.8036,370.6264,204.6978,944.9447,371.7102,-352.1295,1088.6175,376.0351,252.6382,1074.502,378.3709,-501.8329,1201.1469,347.7829,89.2044,1206.4769,349.3575,-502.6482,1234.6083,340.3223,90.5355,1240.7058,345.7746,-581.0367,1238.5304,335.3525,26.5762,1246.2142,334.969,-534.6793,1224.6721,336.8545,56.4116,1233.6403,335.5136,-489.5338,823.6498,569.3592,190.0321,810.8423,576.7036,-189.4669,947.6087,703.804,196.5435,948.5821,713.2292,-221.5829,902.7061,877.7145,296.6495,896.833,901.9228,-140.0566,877.9009,904.5853,301.1195,867.095,930.4355,-139.7677,976.2141,912.2995,242.1671,974.7955,939.6041,-229.5111
80,999.0375,291.8658,-95.7931,988.8261,276.8937,-66.8502,987.4031,276.8736,-66.9353,985.7708,276.785,-66.9893,985.5596,277.3787,-125.3105,982.119,277.6191,-125.3542,978.703,277.8352,-125.4188,966.3766,287.7868,51.3724,959.092,288.2333,-210.9034,994.8872,308.8055,-48.5351,991.3208,309.633,-125.4554,955.7054,370.5317,208.5457,945.1077,373.406,-349.8895,1088.6554,372.5592,250.7363,1076.7198,377.9055,-499.0362,1201.2234,345.1349,87.1331,1208.9572,348.8765,-506.5142,1234.693,336.5106,88.7905,1242.0066,345.6781,-588.4001,1238.6586,333.4223,26.1847,1246.8102,335.0759,-539.3924,1225.1567,334.745,55.0374,1235.1778,334.8897,-491.8779,823.3171,569.0518,190.6564,812.5423,578.9342,-190.0611,946.4941,701.1766,197.4119,948.5117,711.7578,-221.3834,901.0963,877.4632,296.2931,896.4633,902.065,-136.9583,877.0409,904.4438,300.5241,866.1518,931.3553,-136.0585,976.1714,911.6474,243.4345,976.0196,939.4754,-218.5032
81,998.694,293.0078,-89.5223,988.5664,277.6755,-60.012,987.2114,277.6841,-60.0956,985.5889,277.7241,-60.1466,985.6001,278.3442,-118.98,982.3099,278.8745,-119.0228,978.8224,279.4378,-119.0915,966.0143,289.0419,59.9122,958.567,289.6337,-204.3323,994.814,309.846,-41.7557,991.2571,310.9395,-119.2476,954.405,370.6327,217.2204,945.631,375.3744,-343.5922,1087.7204,372.5712,259.4755,1079.1137,381.1716,-487.0141,1201.2144,344.9602,97.6008,1210.3855,349.9353,-495.789,1234.4261,335.4532,98.5633,1242.2174,345.5249,-578.3322,1238.2622,332.3975,37.4498,1246.7861,334.7607,-529.4445,1224.9315,333.9277,66.1347,1235.2163,334.7092,-480.958,823.0871,569.2082,191.5899,814.6862,578.2938,-190.9861,945.1893,701.1897,190.951,948.012,711.1966,-220.2435,900.8253,877.4592,291.5186,895.7358,902.0577,-135.2218,877.0042,904.3305,296.1014,864.4727,931.7581,-134.1741,976.0312,911.8763,240.2373,976.0213,939.4772,-214.0516
82,993.4655,223.108,-101.9849,982.568,209.7615,-70.5337,981.1953,209.9483,-70.6472,979.6276,210.4495,-70.7473,980.1295,210.5099,-135.9493,977.1836,211.2979,-135.9539,973.756,212.5589,-136.0648,959.6615,222.8334,55.0336,952.2137,225.7398,-230.3785,990.45,241.4664,-49.6141,986.7965,241.813,-136.0548,953.2932,313.6914,199.6648,945.1102,312.9198,-371.4768,1086.2185,319.9305,239.2267,1077.0305,326.0548,-516.6157,1200.8052,299.8391,80.6236,1208.8848,302.2536,-530.6742,1234.3367,290.2261,80.8739,1241.2032,295.4785,-615.9083,1238.0747,285.7136,19.9981,1245.7045,285.1107,-563.6552,1224.825,289.1428,49.0883,1234.5241,288.2001,-514.5721,835.3295,529.9961,194.9231,824.5648,535.2673,-194.3379,926.322,696.3088,196.2164,929.6622,707.4224,-206.0142,899.5983,873.8609,303.5581,895.1771,901.3488,-127.3603,876.9986,903.115,309.5053,864.5113,931.726,-128.079,974.6416,907.6358,251.9854,976.2476,938.1956,-231.4252
83,989.0651,224.0566,-86.8012,978.5368,209.3501,-58.27,976.9429,209.1674,-58.3629,975.0661,208.999,-58.4409,976.3071,209.7424,-120.2014,973.2592,209.7036,-120.2233,969.8297,209.6502,-120.3,954.3339,217.8015,60.106,948.9956,219.0183,-216.3117,984.8896,239.8116,-38.3143,981.5516,239.6307,-119.7278,948.1838,301.3608,217.8755,942.7784,302.6209,-354.7209,1080.8391,314.9192,274.7401,1075.4283,319.1898,-492.6922,1197.4635,297.8059,121.1003,1207.9417,299.2577,-497.3252,1230.6306,288.3711,122.5341,1239.2366,295.5523,-575.9211,1234.3409,285.5817,61.5788,1243.0536,284.0509,-527.247,1221.5298,287.8584,89.3521,1232.6225,284.5178,-481.4725,839.5136,523.1234,194.8475,830.332,529.2709,-194.2815,919.2149,695.1204,198.3682,924.0039,705.7929,-205.6152,899.2867,869.8694,309.9292,894.5369,901.6204,-153.4817,878.0148,898.7509,314.6781,864.771,932.6402,-158.5324,974.1611,903.1938,261.1826,976.5504,937.2873,-270.5094
84,989.3574,224.4405,-91.645,979.1295,209.3296,-63.6178,977.6287,209.1976,-63.6983,975.8513,209.1216,-63.7559,976.9604,209.3193,-125.4696,974.1056,209.235,-125.4919,970.7217,209.2373,-125.5527,955.1193,217.9624,57.2624,948.6553,218.2058,-219.6534,984.2135,242.4136,-42.3592,980.7634,241.8809,-123.6841,946.4302,302.6653,223.6057,940.4057,303.8466,-358.0513,1079.7203,311.5316,282.1105,1076.2828,317.9439,-497.4853,1197.5552,298.725,129.0225,1207.9357,299.6988,-503.3387,1230.7942,288.9101,130.8639,1239.1632,293.2229,-583.5726,1234.4884,283.6341,68.7771,1242.3358,282.3194,-535.7296,1221.9838,286.8689,96.6055,1232.4117,284.0825,-488.2668,841.3648,521.2922,196.0111,833.2949,528.6514,-195.5035,919.2552,694.723,198.2703,923.8295,704.242,-199.1131,899.3857,869.9095,300.0081,894.5601,900.7434,-140.3239,878.6961,898.727,303.7575,866.0038,931.0038,-142.9973,974.3177,903.9921,231.0169,977.2046,937.3093,-252.6292
85,989.5335,220.0631,-122.75,978.6507,205.521,-95.5211,977.1888,205.4689,-95.5816,975.5214,205.5058,-95.6133,976.3664,205.9181,-159.6095,973.641,206.1553,-159.6409,970.5434,206.6313,-159.7066,955.6773,216.335,31.4294,948.3987,217.3412,-255.5404,984.5017,238.9068,-70.3472,981.1051,239.0394,-154.8678,946.8207,300.8641,219.2363,939.4777,305.3928,-391.4692,1079.463,310.6188,262.6516,1077.0533,321.4884,-525.6641,1197.2274,295.4629,108.6806,1205.7236,301.77,-537.4559,1230.4161,286.3123,109.6204,1238.5882,296.2765,-621.7578,1234.5964,282.0497,48.1152,1241.6988,284.829,-578.1621,1222.1048,284.8038,76.549,1231.4943,286.2038,-524.2013,843.6381,520.5586,198.3664,833.1984,528.6502,-197.9525,919.0308,694.7075,198.9832,921.6326,703.3897,-194.9942,899.4062,867.8907,305.3758,894.3791,899.3421,-136.6702,879.6802,897.9952,310.4477,867.0066,930.1582,-135.2162,974.1002,904.5929,242.3724,976.6298,936.9091,-246.3458
86,981.7524,194.7989,-80.7775,971.2624,179.8131,-54.4019,969.643,179.6215,-54.4643,967.8242,179.4927,-54.5001,968.8546,179.9752,-119.3233,965.995,179.9159,-119.3473,962.8033,179.755,-119.4184,946.6906,188.4042,66.0689,940.5763,188.949,-225.4755,976.0866,212.2173,-31.0748,972.76,211.0854,-116.0841,942.577,279.7408,240.5908,937.3519,276.6989,-369.2657,1074.8442,291.1663,309.2865,1076.9856,296.0037,-501.0604,1194.49,281.4378,158.2917,1204.7904,280.9257,-501.748,1226.48,272.4137,159.1254,1236.534,275.6322,-579.5629,1231.4545,267.3539,98.5442,1238.9873,265.3376,-536.4047,1220.2633,270.6323,126.0137,1229.6664,266.8624,-487.5751,851.8203,510.6297,200.3064,844.6391,515.6497,-199.9225,909.5967,693.4624,201.6834,913.0135,701.9689,-194.6953,899.1324,867.7331,300.1281,893.6817,899.6011,-142.4464,879.3728,898.9756,303.2205,867.4711,930.4466,-146.6918,974.1006,904.5031,221.7409,976.4621,937.0786,-271.9796
87,981.5937,194.146,-81.1285,971.2473,178.5744,-54.5077,969.6427,178.301,-54.5695,967.799,178.1129,-54.6167,968.7868,178.5343,-119.8195,965.8682,178.4052,-119.8343,962.7102,178.493,-119.9065,946.5648,186.7878,69.6999,939.2641,187.3018,-224.0295,975.2885,212.1969,-29.8548,971.7399,211.5122,-115.4943,940.6946,275.7821,250.6926,930.2906,273.7131,-369.0774,1069.8574,290.8639,331.6053,1074.3419,295.434,-503.7942,1191.8167,279.0408,176.7307,1201.0103,278.2843,-505.9331,1223.7482,271.4491,174.4105,1235.0135,275.1075,-585.3436,1229.5806,265.1456,114.0685,1236.9836,262.148,-537.8812,1218.2666,267.3322,143.8204,1227.1812,262.8493,-491.4106,857.4355,505.3921,201.6863,848.6484,508.9543,-201.3683,909.3537,692.5846,199.2048,910.5283,700.8443,-195.0077,899.79,867.9132,293.0543,893.7301,900.291,-138.8928,880.2041,899.4003,295.6072,868.7143,930.4515,-142.8811,974.3182,904.8957,207.8088,976.4859,937.5033,-271.2473
88,981.0142,190.8465,-87.1697,970.1765,175.1264,-59.6965,968.618,174.9136,-59.7513,966.7176,174.8019,-59.7974,967.9574,175.4645,-123.8279,965.1871,175.5827,-123.7928,961.9596,175.8757,-123.8625,945.49,185.5504,61.182,938.7458,186.7163,-236.0175,974.6778,209.9803,-38.4017,971.3715,210.3472,-117.4077,941.2257,276.9688,239.251,928.7302,274.7156,-387.2686,1069.9044,289.8895,309.0364,1074.47,293.3901,-523.2869,1191.8665,274.9995,148.2615,1200.8175,275.1453,-531.6138,1223.2133,267.237,145.2745,1234.8259,271.835,-616.5734,1229.308,260.6857,84.4952,1236.4277,259.0377,-578.1238,1218.2738,263.5891,115.1322,1226.5968,260.2967,-520.3429,858.2288,504.7864,205.8333,850.4415,509.7111,-205.5943,906.2671,692.8074,200.6158,909.4754,700.3399,-195.0766,899.8255,871.2023,292.8611,893.7477,900.8789,-132.3795,880.4327,903.6678,295.1505,869.786,931.9515,-138.1771,973.8213,905.0272,202.0796,976.2574,935.9204,-262.2741
89,980.7133,192.6547,-87.3798,969.7449,176.4815,-60.2842,968.2425,176.3707,-60.3271,966.4138,176.4327,-60.3812,967.2483,176.6976,-130.5505,964.4762,176.8979,-130.5053,961.3445,177.3314,-130.5794,945.0935,187.021,58.1411,938.8244,187.8031,-240.8059,974.5216,211.7598,-42.4947,971.0363,211.7348,-120.0971,941.5358,278.2623,243.131,928.6377,275.2406,-394.4317,1069.9332,291.5916,314.2569,1074.0114,294.1479,-528.9055,1190.7195,277.2607,149.7674,1199.0979,275.7712,-536.9992,1221.3332,268.0267,143.5031,1233.2351,271.5855,-622.7513,1227.3881,260.1718,82.5027,1234.0758,257.4824,-585.4484,1216.6053,264.1336,115.9494,1223.7998,259.8451,-526.0888,857.5492,504.6481,210.4259,851.3468,509.3229,-210.2392,907.4668,692.9404,201.5173,910.8868,699.5355,-195.5792,899.9902,872.9519,296.742,893.9718,900.9558,-128.6639,881.3691,904.9946,299.4936,870.6095,932.6559,-134.8551,973.7349,904.8357,207.0218,975.7756,935.287,-261.9236
90,969.12,179.3421,-73.97,959.5228,163.1673,-47.564,958.0936,162.8806,-47.6257,956.3444,162.6198,-47.6911,956.934,163.0492,-115.9364,954.1608,162.7618,-115.916,951.0522,162.5174,-115.9853,934.5976,170.5491,79.6222,926.6879,170.9908,-224.6205,962.6283,197.0952,-22.2102,958.7369,195.8331,-108.4058,934.2332,265.0765,263.2998,914.7748,256.2714,-384.9627,1061.1821,279.779,346.5545,1062.0721,278.3901,-527.308,1183.8692,262.1917,178.6801,1188.6346,260.3181,-535.3036,1214.3543,255.0874,166.7512,1223.971,256.6971,-622.5181,1220.1046,247.9209,108.1214,1224.1496,243.5867,-579.2913,1210.1905,250.7383,144.6134,1214.2218,245.4071,-523.0769,872.2552,499.9845,209.1951,865.6087,499.97,-208.992,904.205,693.1498,194.924,905.7598,698.697,-194.007,900.0065,873.5054,280.064,894.002,900.7674,-135.4506,881.3306,905.7916,280.9616,870.5856,933.1212,-141.8288,973.626,905.6652,172.906,975.7322,935.2234,-292.2575
91,965.7654,174.4499,-70.6548,955.1108,157.852,-45.0229,953.6526,157.5605,-45.0952,951.8399,157.3607,-45.1648,952.6779,157.8873,-112.4927,949.9325,157.7411,-112.4779,946.7576,157.7322,-112.5418,930.2652,166.9414,81.3646,923.5336,167.4027,-220.8062,959.349,193.5798,-18.4563,955.9006,193.6481,-105.7702,932.8363,264.973,264.2958,906.7088,254.0893,-379.9003,1060.3983,280.1666,351.765,1056.355,276.7595,-514.1016,1179.7246,262.8218,191.2892,1182.4247,257.447,-518.1869,1210.0853,254.4558,179.7987,1216.4858,255.4985,-596.7313,1214.6044,246.5357,122.3539,1216.5286,241.1518,-566.0434,1204.2899,249.5752,157.8159,1205.8193,241.9973,-508.7373,880.5753,499.4904,209.0058,870.8129,497.7936,-208.8426,905.068,693.2658,196.6988,903.428,698.5108,-194.573,899.4182,873.0695,285.6711,893.8947,900.6396,-150.77,881.2884,904.0172,287.0994,871.1381,933.1375,-158.2465,973.6486,906.5723,182.7235,976.4757,936.2333,-318.5315
92,964.7425,178.2268,-64.3264,955.7001,161.6057,-40.0179,954.2309,161.287,-40.0964,952.39,160.9595,-40.1652,953.1625,161.333,-107.4506,950.2149,160.9111,-107.4344,946.87,160.5028,-107.5063,929.6838,168.0598,84.5477,924.1217,168.1112,-217.9175,958.5944,195.891,-12.1801,955.0966,195.7807,-100.1826,931.0614,264.869,268.8807,907.8301,255.3723,-374.5922,1059.428,277.0489,358.2599,1052.738,276.0763,-507.3507,1178.0648,262.1179,203.9778,1179.8433,256.2045,-512.8639,1210.1279,252.8082,194.0457,1214.6405,252.107,-590.1124,1213.87,245.0442,135.0363,1213.8853,238.3005,-560.6735,1203.6138,248.4968,170.2208,1203.2817,239.9347,-503.5982,881.7755,498.4902,210.0693,874.4255,495.9419,-209.9833,906.6194,693.2445,198.9439,901.6973,698.5573,-196.7176,901.2242,872.9826,287.4425,893.8924,900.5577,-160.0321,885.1461,902.737,289.9847,871.6923,932.881,-167.3517,977.7929,906.6239,193.7773,976.4726,935.8995,-327.2803
93,962.5166,177.2614,-70.4148,954.3804,160.2364,-44.2341,952.9946,159.9436,-44.3115,951.3535,159.6913,-44.3717,951.2058,159.854,-108.1331,947.861,159.4131,-108.1518,944.181,159.0285,-108.2038,929.0861,166.2089,78.2986,922.149,166.2179,-219.6736,956.7747,194.8457,-19.9382,952.8912,194.7132,-105.912,929.2108,263.6893,267.2599,908.7728,256.9253,-378.3402,1057.707,274.1129,364.4353,1049.6103,276.3393,-516.9824,1176.9089,260.65,216.9393,1179.4706,255.1854,-531.8772,1210.6518,252.2648,208.6272,1215.1294,251.7153,-609.8069,1213.962,244.0488,149.4979,1213.9295,237.4182,-582.4018,1203.3262,247.0291,183.3167,1203.4523,238.5665,-523.4364,882.8577,496.9459,211.9203,876.2543,494.3169,-211.9192,907.0763,692.9622,199.0846,901.5674,698.272,-196.8469,901.4917,873.0069,289.9158,893.9876,900.1997,-154.1209,885.3957,901.0988,292.7394,872.5206,931.6042,-160.3893,977.6619,906.6505,193.4846,976.5494,935.6534,-319.2456
94,955.877,177.9342,-64.7001,948.2588,159.6096,-41.2597,946.7815,159.1565,-41.3258,945.0062,158.7913,-41.3837,945.0615,159.3369,-106.2719,941.6098,158.7646,-106.2797,937.8723,158.336,-106.3569,922.387,164.4644,82.9048,916.2475,164.8283,-212.6635,950.8532,194.1959,-12.2481,946.9216,194.0539,-98.1511,922.62,265.212,276.3175,901.3739,255.0731,-369.9018,1051.4925,276.9223,377.7685,1044.5589,275.4153,-511.9258,1170.853,261.0927,232.4361,1175.8615,254.7829,-531.7129,1202.8868,251.5648,223.4221,1211.2787,250.2547,-607.9437,1205.9217,242.4406,163.3102,1209.0039,236.0327,-578.8763,1195.4316,245.9598,198.2181,1198.7773,237.4805,-521.8537,888.8331,495.8696,210.9147,883.9954,492.8648,-211.0148,906.5937,693.0205,199.052,900.3841,698.4143,-193.0488,901.5292,872.864,290.8244,893.9618,899.1891,-152.484,885.4668,898.8816,293.6564,873.4013,929.823,-160.0319,977.6039,906.1229,191.9168,976.3894,935.2336,-309.4699
95,952.4888,178.8962,-68.055,946.0193,160.253,-44.7527,944.5711,159.6634,-44.8218,942.838,159.1693,-44.8857,942.8943,160.2241,-109.0142,939.2729,159.6242,-109.0193,935.4553,159.0787,-109.0998,919.1952,164.6407,79.9206,913.1356,164.8175,-208.6812,947.048,195.3648,-15.3714,943.0094,195.2892,-99.4447,917.2384,264.5086,275.3109,898.1929,254.1457,-366.3537,1048.9487,276.1631,375.5251,1041.3927,273.2087,-523.0776,1165.9929,259.3462,235.7582,1170.7229,253.1324,-565.0147,1198.9152,251.5936,227.7678,1208.035,250.6501,-643.1631,1202.5567,240.7748,167.7771,1206.3263,235.6943,-612.0512,1191.5863,243.8437,201.7716,1195.6116,236.3654,-555.4053,891.6125,494.6723,209.6772,886.2653,491.3605,-209.8762,906.7018,693.0633,199.4968,901.2901,698.4459,-191.6704,901.4469,872.5316,296.359,893.9632,899.121,-150.8026,885.6072,898.4479,299.145,874.6001,929.857,-157.1938,977.4775,904.5307,195.4092,977.2445,935.188,-308.782
96,952.4408,177.2718,-69.6167,945.1703,158.3339,-49.6681,943.7119,157.7501,-49.7553,942.0796,157.1917,-49.8281,942.0216,158.2962,-113.6756,938.4438,157.7473,-113.6874,934.4358,157.1859,-113.7966,918.0509,162.3587,72.8402,911.6929,162.7322,-215.3931,946.1009,193.8835,-16.4894,941.7654,194.1005,-99.8922,913.7303,262.5236,269.3756,895.4178,253.7675,-372.9885,1046.7646,277.2288,361.4819,1037.3174,274.36,-531.8671,1163.3512,258.7304,214.9073,1165.2092,253.6954,-562.8122,1198.2576,252.8734,207.518,1205.3048,252.6415,-641.5347,1201.0123,242.6182,147.6201,1203.8165,237.8649,-609.7684,1188.5612,245.4379,181.1652,1191.7783,237.8093,-553.0655,894.8935,493.9883,209.6157,886.6024,491.8099,-209.7679,907.0242,692.5943,220.6117,901.9264,698.512,-182.4805,901.372,871.6641,347.2627,893.9785,899.1014,-120.3287,885.5017,895.7791,352.441,875.0133,929.2103,-124.9558,977.4518,901.2467,242.8248,977.5896,935.1484,-297.6255
97,952.5936,177.9066,-101.5821,945.9832,159.4638,-80.8247,944.5524,158.7607,-80.9127,942.8179,157.9742,-80.9881,942.7763,159.3694,-141.646,939.0205,158.6717,-141.6634,934.9987,157.9567,-141.779,919.456,162.5951,44.6218,912.7761,163.2477,-228.9951,945.5546,194.0813,-47.5715,941.2186,194.5193,-126.7842,910.8973,262.086,250.9167,896.0778,254.7595,-380.1232,1043.9683,278.7689,331.4792,1037.2935,274.7417,-530.2617,1160.8882,257.1576,195.1885,1165.069,253.1023,-558.9884,1197.3433,253.3268,186.6815,1204.8988,252.4148,-635.7872,1199.6328,243.8655,127.211,1204.1108,238.4261,-603.4455,1186.6279,245.8573,161.2498,1192.404,238.2759,-548.864,896.6785,493.5739,206.1117,886.7271,491.9749,-206.3297,907.2224,692.627,220.8211,901.3124,698.5587,-173.5429,901.3673,871.607,349.912,893.8635,898.213,-98.9131,885.4296,895.6424,355.4282,874.9838,927.296,-102.5749,977.8837,900.8454,243.645,977.8296,934.9446,-277.565
